,Date,User,Tweet
4329,2022-09-07 15:23:58+00:00,Vitamin_No,@DadaSupremacy2 @IeeSZN Managers far better than him has gone and they still won things.If mou that built the successful model of Chelsea could chop sack twice who is Tuchel? This one doesn't count
4330,2022-09-07 15:23:54+00:00,NewspotN,"EPL: Carragher tells Boehly best manager to coach Chelsea after Tuchel’s sack
https://t.co/Dq4bG8kgA6"
4331,2022-09-07 15:23:54+00:00,phemmy_gmqworld,"@ChelseaFC Why not sack him before the season took over.. 
You bought 270+ players for him just to get him sacked no wonder We were playing shit this season.. Tuchel His a football manager not Transfer manager.. Boehly should have fucking gotten a sporting director"
4332,2022-09-07 15:23:40+00:00,dylanhyde95,"@Demetriiuz Exactly that bro!! 

Problem is what world class manager will want to come manage us knowing that a few bad results they’ll be on the chopping board and sacked like. 

Let Tuchel spend 300m on players after getting rid of dead wood players he didn’t want just to then sack him 😭"
4333,2022-09-07 15:23:34+00:00,WhiteHatJoker,"@reddevil2361 @TheFergusonWay Zidane will never go to chelsea even if he doesn’t get the France job

He would want job security
He doesn’t like this sack manager atmosphere

Will never go to chelsea after seeing tuchel being unfairly sacked"
4334,2022-09-07 15:22:52+00:00,TommyTuchel12,@CFCFrank5 @WidePlaymakerV3 So why not sack him beforehand? No point telling the players when they know player power rules everytime.
4335,2022-09-07 15:22:49+00:00,Hudson0doi,Tuchel 2nd greatest manager in the history of the club but it was all starting to go wrong this year. Still a very rash decision to sack him 7 games into a season though. He is the main reason we won the UCL and I will forever love him but yeah shit hurts rn but as long as
4336,2022-09-07 15:22:27+00:00,karnofficial1,Chelsea are moving wicked wid it bmt how did they sack tuchel #ChampionsLeague #TuchelOut #Tuchel
4337,2022-09-07 15:22:26+00:00,FabianCrusoe1,"@CallumBamford2 @notthefirstac @DoubleJ__96 @oran47056656 @karlaslfc Tuchel failed to win; the league; the league cup &amp; thé FA Cup; oh and he didn’t win the EL either; oh and he spent over £300m in 17 months, made CFC worse &amp; got the sack; but yeah he’s better than Klopp, coz"
4338,2022-09-07 15:22:09+00:00,OVIEKENNN,@wtnxprogression @ErlingHaaland Like play like play.. we sack Tuchel o😢
4339,2022-09-07 15:22:07+00:00,Zuggy,@Halley_Gee @OlaDawtun @OlusegunTinubu Arsenal Fans are scared of Tuchel simple my understanding….why back a manager in summer and sack him only after 6games some haven’t even featured asides sterling no new player  has played more than  4 games why sack him? Rubbish decision toxic fans…allow them to gel kai!!!
4340,2022-09-07 15:21:52+00:00,NzeYWB,You might think Tuchel kicked the bucket(God forbid) 😭😭 it’s only a sack Chelsea fans I thought you’re accustomed to that.
4341,2022-09-07 15:21:25+00:00,Rio_jo666,@the_Lawrenz i go sack Tuchel
4342,2022-09-07 15:20:58+00:00,egbetessytosan,"The most funny thing about Tuchel sack is that, by weekend if the next manager win the game against Fulham no body will give a fuck anymore.. 🤦🤦 I was hash last night because I was angry about the loss but Thomas Tuchel deserve better.. all the best @TTuchelofficial"
4343,2022-09-07 15:20:48+00:00,KevinSk45653020,"@WestHamViews_ breaking! Chelsea sack Tuchel for poor comments following west ham game. 
The club state they were unhappy with mendys play acting but serious questions were raised of his football knowledge when he stated the challenge on Mendy was a foul resulting in his sacking"
4344,2022-09-07 15:20:46+00:00,SeiduId85481298,Chelsea are too impatient. Why sack Tuchel over just three defeats?  Someone who promised to build a team that no one can play against👏😹
4345,2022-09-07 15:20:40+00:00,OpsyMello,"Roman sack Lampard and chelsea won Champions league…
Todd sack tuchel…..🤔🤔🤔 https://t.co/Tjm5pzwXHR"
4346,2022-09-07 15:20:00+00:00,Bentoteiks1,@ESPNUK Stay because the fans aren’t happy with the sack of Tuchel
4347,2022-09-07 15:19:59+00:00,evilbluebird,Simon Jordan calls out Chelsea fan over decision to sack Thomas Tuchel https://t.co/jh3jAz3bJL via @NewsNowUK
4348,2022-09-07 15:19:57+00:00,Tomisin1001,"The person wey talk say ""I will build a team no one can play with"" they just sack am sha... What a pirrry🙄🙄🙄 #Tuchel"
4349,2022-09-07 15:19:46+00:00,decapp,I can’t believe Tuchel got the sack
4350,2022-09-07 15:19:40+00:00,susanmgahey,"'Boehly thinks he's Roman': Chelsea fan says decision to sack Tuchel 'brainless'
https://t.co/ca4tHMnrkE"
4351,2022-09-07 15:19:34+00:00,motivatedpso,"EPL: Carragher tells Boehly best manager to coach Chelsea after Tuchel’s sack: Liverpool legend, Jamie Carragher, believes Chelsea, under the leadership of their new co-owner, Todd Boehly, should appoint former Paris Saint-Germain head coach, Mauricio… https://t.co/YInV9Pl4Qc"
4352,2022-09-07 15:19:21+00:00,blrrdn_kh,"@jayc_321 @aneesha14_ allegri is a fucking terrorist. he is dangerously close to getting a sack. if he gets the sack, tuchel will be the one to replace him"
4353,2022-09-07 15:19:09+00:00,SumoSumoboy,Chelsea really gave Tuchel the sack thinking it would solve the problem. Just watch as their season goes even further down the drain then it already is. Don’t @ me
4354,2022-09-07 15:18:42+00:00,FutballJosh,"@Charley_CFC @ogvibez01 @PremLeaguePanel Gilmour is a pivot player so what are you on about, Tuchel keeping Gallagher after that preseason had just signed his sack letter bruh, that midfield just needed creativity and strength something Gilmour can provide not Gallagher atleast Tuchel should have admitted it but didn't"
4355,2022-09-07 15:18:36+00:00,infodigcomng,"Chelsea Sack Tuchel - Nigeria News September 7, 2022
https://t.co/Mn6ISJmp1D"
4356,2022-09-07 15:18:34+00:00,kiingizzo,Boehly was just looking for a reason to sack Tuchel because he knew it wouldn’t sit well with fans https://t.co/OM5a7TUyRo
4357,2022-09-07 15:18:33+00:00,HarryVas3,"@CFCDUBois I mean you don't give managers enough time to care as much as Tuchel did, i mean as Liverpool fan i shouldn't care. But he stuck with Chelsea during the owner transition and where they weren't allowed to do anything. To sack him like that is just tasteless."
4358,2022-09-07 15:18:33+00:00,henson49_50,"Chelsea owner Todd Boehly has five reasons to sack Thomas Tuchel after Dinamo Zagreb loss
https://t.co/aCV16cQhWc

Download Now
https://t.co/BGgYOHq4HG"
4359,2022-09-07 15:18:30+00:00,PaigeClaras1,Drop your thoughts on tuchel's sack https://t.co/WUu6U6CmH3
4360,2022-09-07 15:18:27+00:00,nanagyassi,"@ChipsyStryder I personally feel sey Todd nor really dey like tuchel en style of football,so he jumped on the current form top wey he take sack am"
4361,2022-09-07 15:18:23+00:00,ugonnaugo,Totally unfair to sack Tuchel imo sha but football can be ruthless
4362,2022-09-07 15:18:20+00:00,henson40,"Chelsea owner Todd Boehly has five reasons to sack Thomas Tuchel after Dinamo Zagreb loss
https://t.co/MOrQI66el5

Download Now
https://t.co/s8HBtT0Oy9"
4363,2022-09-07 15:18:15+00:00,spursvibes,"Chamipons League Night 
Tuchel Gets the Sack
Poch and Dele may die

Scahdenfreude is high
Anticipation is high
Its a bit nervy out there

7/10"
4364,2022-09-07 15:17:49+00:00,kwesisamandrew,@btsportfootball It's absolutely absurd to sack Tuchel too early like this. We've been ungrateful to this coach after all that he had to endure during the take-over process.
4365,2022-09-07 15:17:49+00:00,Jamiejwafc,@fineboytunde_ @ChelseaFC sack tuchel and bring in southgate??? ffs
4366,2022-09-07 15:17:44+00:00,esom_goodness,"Again, Tuchel's sack was not a football decision. Who did we offend? https://t.co/Eh8S4wfEYt"
4367,2022-09-07 15:17:36+00:00,ak_gbamila,Official: Chelsea sack head coach Tuchel – Club to “move swiftly” to appoint successor https://t.co/VJRhfPy4I8
4368,2022-09-07 15:17:17+00:00,VIblueandwhite,"After Tuchel getting the sack, the most apparent thing is that Chelsea need an established leadership group. Terry, Lampard… would have booted Ziyech out the plane on the way back to London after that performance and made him walk back. Accountability in the room is important"
4369,2022-09-07 15:17:06+00:00,jlitwinetz,The next winner in the great Premiere League Sack Race: Thomas Tuchel [Followup]   https://t.co/nv4IZDsVJr
4370,2022-09-07 15:16:45+00:00,Tha_Mentalist,@juventusfcen please sack Allegri and bring Tuchel
4371,2022-09-07 15:16:44+00:00,leoninepuffy,"@BaRcA_CuLe__ @Eruma_27 @Warcelona_ You've been browsing but cant wait provide proof?? Doesn't add up

They can be reactional and call for his sack but not ask Tuchel in return"
4372,2022-09-07 15:16:41+00:00,BettorsSquad,Dem dun sack Tuchel? Choi! Eyaaaah!!
4373,2022-09-07 15:16:32+00:00,showtimeUTCblue,And people trying to make it out like Boehly was planning to sack Tuchel stop lying to make yourselves better. Our club is being run by a nut job who doesn’t know what they are doing
4374,2022-09-07 15:16:27+00:00,paulcocks91,@LewisBenton8 I thought the same how can you back all that money and then sack the guy who gave the green light. Now the new manager may not favour some of them new signings. I liked Tuchel top class coach
4375,2022-09-07 15:16:08+00:00,DaintyJossy,Why did Chelsea sack Thomas Tuchel??
4376,2022-09-07 15:16:08+00:00,FrancisAyo11,No chance. Partly responsible for tuchel sack IMO https://t.co/DGwROxKAQP
4377,2022-09-07 15:15:54+00:00,shaanmufc1795,Chelsea sacking Tuchel is so stupid. I wonder how the Chelsea fans view this. Cuz as a outsider mi a tell unnu seh a fuckry. Who tf gonna replace him and why the fuck would you sack the coach after he spent so much? So dumb
4378,2022-09-07 15:15:49+00:00,CFCZipp,@FelixJohnston_ So confusing why we sell them if we were just gonna sack him. Why would we sign Auba just for Tuchel when we are about to sack him 😭
4379,2022-09-07 15:15:47+00:00,Morrisscavi5,@TucheIBall Na theses two sack Tuchel
4380,2022-09-07 15:15:19+00:00,Isileboikechukw,I talk am yesterday say them go sack tuchel
4381,2022-09-07 15:15:18+00:00,daybreaknews247,Chelsea Sack Manager Tuchel After Dinamo Zagreb Defeat https://t.co/nojeTRqjyV
4382,2022-09-07 15:15:03+00:00,hazza16cfc,My fucking gaffer Thomas tuchel💙 big part of Chelsea’s history diddnt deserve the sack don’t give a fuck what people think. Klop guardiola both diddnt win shit for 4 odd years before dominating the prem. and tuchel won the champions league!  Forever in my heart @TTuchelofficial https://t.co/7NXzYbGpHo
4383,2022-09-07 15:14:57+00:00,Chris_OToole15,@CFCDaily They couldn’t accept what we all saw. Not all of us wanted Tuchel gone but all of us saw he was heading for the sack if he didn’t change his system or get players on his side.
4384,2022-09-07 15:14:55+00:00,wyntonmusa,Chelsea sacks tuchel.......
4385,2022-09-07 15:14:54+00:00,olakumbi,Chelsea sack Thomas Tuchel with Brighton manager G... https://t.co/2WVtJRxkn5
4386,2022-09-07 15:14:52+00:00,AjinkyaSarawade,"I can say for all Chelsea fans when they were saying sack Tuchel were joking. WTF? Bohely actually sacked him ? Ridiculous if you ask me. 

Goodbye Tuchel. We loved you. Thanks for that UCL. https://t.co/ODq63gJddP"
4387,2022-09-07 15:14:38+00:00,GigiGiannaFC,Nah cause why they sack tuchel??
4388,2022-09-07 15:14:09+00:00,thenewsnaija,"NEWS FLASH: Chelsea sacks Tuchel and names an interim replacement https://t.co/TGW5Ud8WL5 

Like and retweet post
Chomzy Portable #gistlovers Machala Naomi"
4389,2022-09-07 15:13:55+00:00,Comr_Okoli,EPL: Carragher tells Boehly best manager to coach Chelsea after Tuchel’s sack https://t.co/GycsX995jQ
4390,2022-09-07 15:13:53+00:00,PremiumReporter,EPL: Carragher tells Boehly best manager to coach Chelsea after Tuchel’s sack--Read More Click Here https://t.co/kpBUIUCbpy https://t.co/30ogxSbn08
4391,2022-09-07 15:13:49+00:00,TanakaShumba04,"All you Chelsea fans celebrating Tuchel’s sack, do you realize that there isn’t a football person left in the hierarchy?"
4392,2022-09-07 15:13:49+00:00,DailyPostNGR,EPL: Carragher tells Boehly best manager to coach Chelsea after Tuchel’s sack https://t.co/ImDeKBKI0v
4393,2022-09-07 15:13:41+00:00,teemanbastosz,"I feel disappointed Tuchel was sacked.
The psychological effects of the sack on his successor, who might not achieve as much as TT, will determine the trajectory of the club. Sacking coaches worked for Abrahamovic, will it also work for Todd Boehly?"
4394,2022-09-07 15:13:30+00:00,ShotecP,"Naso them sack TUCHEL...
Nawa oooo 😏😒

#TuchelOut #Chelsea #ChelseaFC #Tuchel #TuchelSacked"
4395,2022-09-07 15:13:04+00:00,craigkjohnson3,"@NorthStandChat Counter-argument to your counter-argument...If the new owners weren't so impatient, why did they break the Premier League spending record for a single transfer window bringing in players for Tuchel's style only to sack him?"
4396,2022-09-07 15:13:00+00:00,DailyStar_Sport,"Todd Boehly was looking to sack Thomas Tuchel anyway...
https://t.co/PFBfjiLTz3"
4397,2022-09-07 15:12:44+00:00,RadarsTrend,Chelsea sack manager Tuchel https://t.co/c9jEDRStrr
4398,2022-09-07 15:12:22+00:00,Shackxz,Sack tuchel for Arteta is foolishnesses😭😭😭
4399,2022-09-07 15:12:20+00:00,emmanuel54842,@ChelseaFC The Chelsea players should come out and speaks about the sack of tuchel... I will only go for the decision of the players if their are in support of this....
4400,2022-09-07 15:12:16+00:00,PresshubU,Manchester City Chelsea sack  #Tuchel after #Champions League defeat by Zagreb https://t.co/ded61z2MbA
4401,2022-09-07 15:11:51+00:00,RegT_Hag,"I predicted Chelsea will be the first to sack their manager and I was not that wrong, Tuchel is the second to left his role, dont look far for the next football pundit, it is me and myself https://t.co/lALvGosdE5"
